zip_code,sort_code,proposal,open_date,LAX,SFO,ORD,JFK,ATL,DFW,MIA,SEA,BOS,PDX
10595,NY-FI02,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10601,NY-FH01,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10603,NY-FH02,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10604,NY-FH03,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10605,NY-FH05,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10606,NY-FH06,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10607,NY-FH07,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10701,NY-FD03,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10703,NY-FD04,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10704,NY-FD02,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10705,NY-FD01,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10706,NY-FD05,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10707,NY-FD07,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10708,NY-FD08,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10709,NY-FE01,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10710,NY-FD06,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10801,NY-FE03,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10803,NY-FE05,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10804,NY-FE02,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10805,NY-FE04,JFK,5-2024,-,-,-,Zone 3,-,-,-,-,-,-
10901,NJ-AA07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10913,NJ-AB05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10920,NJ-AB01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10923,NJ-AA03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10927,NJ-AA05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10952,NJ-AA08,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10954,NJ-AA11,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10956,NJ-AA10,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10960,NJ-AB03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10962,NJ-AB07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10964,NJ-AB11,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10965,NJ-AB06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10968,NJ-AB10,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10970,NJ-AA06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10976,NJ-AB09,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10977,NJ-AA09,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10980,NJ-AA01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10983,NJ-AB08,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10984,NJ-AA02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10989,NJ-AB02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10993,NJ-AA04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
10994,NJ-AB04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11001,NY-EC09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11003,NY-EC01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11004,NY-ED01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11005,NY-EC02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11010,NY-EC02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11020,NY-ED05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11021,NY-ED06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11023,NY-ED07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11024,NY-ED08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11030,NY-EF01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11040,NY-ED03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11042,NY-ED04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11050,NY-EF02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11096,NY-EA01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11101,NY-DA02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11102,NY-DA06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11103,NY-DA04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11104,NY-DA03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11105,NY-DA07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11106,NY-DA05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11109,NY-DA01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11201,NY-CC06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11203,NY-CE09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11204,NY-CA05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11205,NY-CD03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11206,NY-CD04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11207,NY-CE05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11208,NY-CE06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11209,NY-CA01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11210,NY-CB07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11211,NY-CD02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11212,NY-CE08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11213,NY-CE03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11214,NY-CA04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11215,NY-CC02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11216,NY-CD07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11217,NY-CC05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11218,NY-CC03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11219,NY-CA06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11220,NY-CA07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11221,NY-CD06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11222,NY-CD01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11223,NY-CB03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11224,NY-CB01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11225,NY-CE02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11226,NY-CE01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11228,NY-CA03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11229,NY-CB04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11230,NY-CB06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11231,NY-CC04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11232,NY-CC01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11233,NY-CE04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11234,NY-CB05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11235,NY-CB02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11236,NY-CE10,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11237,NY-CD05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11238,NY-CD08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11239,NY-CE07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11354,NY-DC10,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11355,NY-DC09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11356,NY-DC11,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11357,NY-DC12,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11358,NY-DC08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11359,NY-DC14,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11360,NY-DC13,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11361,NY-DC07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11362,NY-DC05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11363,NY-DC06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11364,NY-DC04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11365,NY-DC03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11366,NY-DC02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11367,NY-DC01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11368,NY-DB12,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11369,NY-DB10,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11370,NY-DB09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11371,NY-DB11,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11372,NY-DB08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11373,NY-DB06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11374,NY-DB04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11375,NY-DB05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11377,NY-DB07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11378,NY-DB02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11379,NY-DB03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11385,NY-DB01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11411,NY-DE11,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11412,NY-DE08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11413,NY-DE09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11414,NY-DD04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11415,NY-DD08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11416,NY-DD02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11417,NY-DD03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11418,NY-DD07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11419,NY-DD06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11420,NY-DD05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11421,NY-DD01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11422,NY-DE10,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11423,NY-DE07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11424,NY-DD09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11425,NY-CA02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11426,NY-DE15,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11427,NY-DE14,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11428,NY-DE13,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11429,NY-DE12,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11430,NY-DD10,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11432,NY-DE06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11433,NY-DE04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11434,NY-DE03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11435,NY-DE01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11436,NY-DE02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11451,NY-DE05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11501,NY-EF07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11507,NY-EF05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11509,NY-EB01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11510,NY-EB07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11514,NY-EF08,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11516,NY-EA03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11518,NY-EA07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11520,NY-EB09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11530,NY-EC08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11542,NY-EI06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11545,NY-EI03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11547,NY-EI04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11548,NY-EI02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11549,NY-EC07,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11550,NY-EC04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11552,NY-EC03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11553,NY-EC05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11554,NY-EH02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11556,NY-EC06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11557,NY-EA05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11558,NY-EB04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11559,NY-EA02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11560,NY-EI07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11561,NY-EB02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11563,NY-EA08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11565,NY-EA09,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11566,NY-EG01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11568,NY-EI01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11569,NY-EB03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11570,NY-EB06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11572,NY-EB05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11575,NY-EB08,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11576,NY-EF03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11577,NY-EF04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11579,NY-EI05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11580,NY-EA10,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11581,NY-EA06,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11590,NY-EH01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11596,NY-EF06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11598,NY-EA04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11691,NY-DF05,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11692,NY-DF04,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11693,NY-DF03,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11694,NY-DF02,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11697,NY-DF01,JFK,Open,-,-,-,Zone 1,-,-,-,-,-,-
11701,NY-EG07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11702,NY-EL02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11703,NY-EL03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11704,NY-EL02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11705,NY-EN04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11706,NY-EL06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11709,NY-EI08,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11710,NY-EG02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11713,NY-EN07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11714,NY-EH05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11715,NY-EN05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11716,NY-EO05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11717,NY-EL05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11718,NY-EL08,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11719,NY-ER02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11720,NY-EP06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11721,NY-EJ06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11722,NY-EM05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11724,NY-EJ04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11725,NY-EK02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11726,NY-EG08,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11727,NY-EQ02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11729,NY-EL04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11730,NY-EM02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11731,NY-EK01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11732,NY-EI11,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11733,NY-EQ06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11735,NY-EH06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11738,NY-EO02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11739,NY-EM03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11740,NY-EJ05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11741,NY-EO04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11742,NY-EO03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11743,NY-EJ03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11746,NY-EJ02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11747,NY-EJ01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11749,NY-EM06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11751,NY-EM01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11752,NY-EM04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11753,NY-EI14,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11754,NY-EK05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11755,NY-EP05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11756,NY-EH04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11757,NY-EL01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11758,NY-EG05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11762,NY-EG06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11763,NY-EO01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11764,NY-ET01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11765,NY-EI09,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11766,NY-EQ03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11767,NY-EP01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11768,NY-EK06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11769,NY-EN01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11770,NY-EM07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11771,NY-EI10,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11772,NY-EN06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11776,NY-EQ04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11777,NY-EQ05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11778,NY-ET04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11779,NY-EO06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11780,NY-EP02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11782,NY-EN03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11783,NY-EG04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11784,NY-EQ01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11786,NY-ET05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11787,NY-EK04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11788,NY-EK03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11789,NY-ET02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11790,NY-EP03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11791,NY-EI12,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11792,NY-EU01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11793,NY-EG03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11794,NY-EP04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11795,NY-EL07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11796,NY-EN02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11797,NY-EI13,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11798,NY-EL01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11801,NY-EH03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11803,NY-EH08,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11804,NY-EH07,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11901,NY-EV01,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11930,NY-EY07,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11931,NY-EV02,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11932,NY-EX07,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11933,NY-EU05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11934,NY-ES01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11935,NY-EV07,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11937,NY-EY06,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11939,NY-EW05,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11940,NY-ES02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11941,NY-ES03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11942,NY-EX03,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11944,NY-EW04,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11946,NY-EX04,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11947,NY-EV04,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11948,NY-EV05,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11949,NY-EU04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11950,NY-ER04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11951,NY-ER05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11952,NY-EV06,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11953,NY-ET03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11954,NY-EY08,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11955,NY-ER06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11956,NY-EW01,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11957,NY-EW06,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11958,NY-EW02,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11959,NY-EX02,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11960,NY-ES05,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11961,NY-EU02,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11962,NY-EY01,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11963,NY-EY03,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11964,NY-EY04,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11965,NY-EY05,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11967,NY-ER03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11968,NY-EX05,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11970,NY-EV03,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11971,NY-EW03,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11972,NY-ES04,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11973,NY-EU03,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11975,NY-EY02,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11976,NY-EX06,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11977,NY-ES06,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
11978,NY-EX01,JFK,PENDING,-,-,-,Zone 2,-,-,-,-,-,-
11980,NY-ER01,JFK,Open,-,-,-,Zone 2,-,-,-,-,-,-
15001,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15003,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15004,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15005,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15006,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15007,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15012,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15014,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15015,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15017,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15018,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15019,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15020,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15021,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15022,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15024,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15025,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15026,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
15027,,JFK,PENDING,-,-,-,-,-,-,-,-,-,-
