zip,sortCode,state,city,proposal,startZip
75237,TX-AF02,TX,Dallas,DFW,76051
75238,TX-AD06,TX,Dallas,DFW,76051
75240,TX-BB06,TX,Dallas,DFW,76051
75241,TX-AF04,TX,Dallas,DFW,76051
75243,TX-BC01,TX,Dallas,DFW,76051
75244,TX-BB01,TX,Dallas,DFW,76051
75246,TX-AA06,TX,Dallas,DFW,76051
75247,TX-AB02,TX,Dallas,DFW,76051
75248,TX-BB08,TX,Dallas,DFW,76051
75249,TX-AE09,TX,Dallas,DFW,76051
75251,TX-BB05,TX,Dallas,DFW,76051
75252,TX-BF01,TX,Dallas,DFW,76051
75253,TX-AC02,TX,Dallas,DFW,76051
75254,TX-BB07,TX,Dallas,DFW,76051
75270,TX-AA02,TX,Dallas,DFW,76051
75287,TX-BF06,TX,Dallas,DFW,76051
75390,TX-AA10,TX,Dallas,DFW,76051
75407,TX-BE05,TX,Dallas,DFW,76051
75454,TX-BE07,TX,Dallas,DFW,76051
76001,TX-AH07,TX,Dallas,DFW,76051
76002,TX-AH08,TX,Dallas,DFW,76051
76006,TX-AG05,TX,Dallas,DFW,76051
76010,TX-AG08,TX,Dallas,DFW,76051
76011,TX-AG07,TX,Dallas,DFW,76051
76012,TX-AG06,TX,Dallas,DFW,76051
76013,TX-AG09,TX,Dallas,DFW,76051
76014,TX-AH02,TX,Dallas,DFW,76051
76015,TX-AH01,TX,Dallas,DFW,76051
76016,TX-AH03,TX,Dallas,DFW,76051
76017,TX-AH05,TX,Dallas,DFW,76051
76018,TX-AH04,TX,Dallas,DFW,76051
76021,TX-BI05,TX,Dallas,DFW,76051
76022,TX-BI06,TX,Dallas,DFW,76051
76028,TX-BN07,TX,Dallas,DFW,76051
76034,TX-BI08,TX,Dallas,DFW,76051
76036,TX-BN04,TX,Dallas,DFW,76051
76039,TX-BI04,TX,Dallas,DFW,76051
76040,TX-BI03,TX,Dallas,DFW,76051
76051,TX-BI01,TX,Dallas,DFW,76051
76052,TX-BJ07,TX,Dallas,DFW,76051
76053,TX-BK01,TX,Dallas,DFW,76051
76054,TX-BI07,TX,Dallas,DFW,76051
76060,TX-AH06,TX,Dallas,DFW,76051
76063,TX-AH09,TX,Dallas,DFW,76051
76092,TX-BI09,TX,Dallas,DFW,76051
76102,TX-BK08,TX,Dallas,DFW,76051
76103,TX-BK06,TX,Dallas,DFW,76051
76104,TX-BM02,TX,Dallas,DFW,76051
76105,TX-BM01,TX,Dallas,DFW,76051
76106,TX-BL03,TX,Dallas,DFW,76051
76107,TX-BL01,TX,Dallas,DFW,76051
76108,TX-BL07,TX,Dallas,DFW,76051
76109,TX-BM06,TX,Dallas,DFW,76051
76110,TX-BM05,TX,Dallas,DFW,76051
76111,TX-BK07,TX,Dallas,DFW,76051
76112,TX-BK05,TX,Dallas,DFW,76051
76114,TX-BL05,TX,Dallas,DFW,76051
76115,TX-BM04,TX,Dallas,DFW,76051
76116,TX-BL08,TX,Dallas,DFW,76051
76117,TX-BK03,TX,Dallas,DFW,76051
76118,TX-BK02,TX,Dallas,DFW,76051
76119,TX-BM03,TX,Dallas,DFW,76051
76120,TX-BK04,TX,Dallas,DFW,76051
76123,TX-BN03,TX,Dallas,DFW,76051
76126,TX-BM08,TX,Dallas,DFW,76051
76127,TX-BL06,TX,Dallas,DFW,76051
76129,TX-BM07,TX,Dallas,DFW,76051
76131,TX-BJ05,TX,Dallas,DFW,76051
76132,TX-BN01,TX,Dallas,DFW,76051
76133,TX-BN02,TX,Dallas,DFW,76051
76134,TX-BN05,TX,Dallas,DFW,76051
76135,TX-BL04,TX,Dallas,DFW,76051
76137,TX-BJ04,TX,Dallas,DFW,76051
76140,TX-BN06,TX,Dallas,DFW,76051
76148,TX-BJ03,TX,Dallas,DFW,76051
76155,TX-BI02,TX,Dallas,DFW,76051
76164,TX-BL02,TX,Dallas,DFW,76051
76177,TX-BJ08,TX,Dallas,DFW,76051
76179,TX-BJ06,TX,Dallas,DFW,76051
76180,TX-BJ02,TX,Dallas,DFW,76051
76182,TX-BJ01,TX,Dallas,DFW,76051
76201,TX-BH06,TX,Dallas,DFW,76051
76205,TX-BH04,TX,Dallas,DFW,76051
76207,TX-BH07,TX,Dallas,DFW,76051
76208,TX-BH03,TX,Dallas,DFW,76051
76209,TX-BH05,TX,Dallas,DFW,76051
76210,TX-BH02,TX,Dallas,DFW,76051
76226,TX-BH01,TX,Dallas,DFW,76051
76244,TX-BJ10,TX,Dallas,DFW,76051
76248,TX-BJ11,TX,Dallas,DFW,76051
76262,TX-BJ09,TX,Dallas,DFW,76051
77002,TX-EA02,TX,Huston,DFW,76051
77003,TX-EB03,TX,Huston,DFW,76051
77004,TX-EB06,TX,Huston,DFW,76051
77005,TX-EA05,TX,Huston,DFW,76051
77006,TX-EA04,TX,Huston,DFW,76051
77007,TX-EA11,TX,Huston,DFW,76051
77008,TX-EA12,TX,Huston,DFW,76051
77009,TX-EA13,TX,Huston,DFW,76051
77010,TX-EA03,TX,Huston,DFW,76051
77011,TX-EB04,TX,Huston,DFW,76051
77012,TX-FA01,TX,Huston,DFW,76051
77013,TX-IA02,TX,Huston,DFW,76051
77014,TX-HE09,TX,Huston,DFW,76051
77015,TX-IA04,TX,Huston,DFW,76051
77016,TX-IB02,TX,Huston,DFW,76051
77017,TX-FA02,TX,Huston,DFW,76051
77018,TX-HC02,TX,Huston,DFW,76051
77019,TX-EA10,TX,Huston,DFW,76051
77020,TX-EB02,TX,Huston,DFW,76051
77021,TX-EB07,TX,Huston,DFW,76051
77022,TX-HC01,TX,Huston,DFW,76051
77023,TX-EB05,TX,Huston,DFW,76051
77024,TX-HA04,TX,Huston,DFW,76051
77025,TX-EA06,TX,Huston,DFW,76051
77026,TX-EB01,TX,Huston,DFW,76051
77027,TX-EA09,TX,Huston,DFW,76051
77028,TX-IA07,TX,Huston,DFW,76051
77029,TX-IA01,TX,Huston,DFW,76051
77030,TX-EB08,TX,Huston,DFW,76051
77031,TX-GB09,TX,Huston,DFW,76051
77032,TX-IB08,TX,Huston,DFW,76051
77033,TX-GA01,TX,Huston,DFW,76051
77034,TX-FA08,TX,Huston,DFW,76051
77035,TX-GB01,TX,Huston,DFW,76051
77036,TX-GB06,TX,Huston,DFW,76051
77037,TX-HC06,TX,Huston,DFW,76051
77038,TX-HE01,TX,Huston,DFW,76051
77039,TX-IB04,TX,Huston,DFW,76051
77040,TX-HC08,TX,Huston,DFW,76051
77041,TX-HB04,TX,Huston,DFW,76051
77042,TX-HA05,TX,Huston,DFW,76051
77043,TX-HB03,TX,Huston,DFW,76051
77044,TX-IA09,TX,Huston,DFW,76051
77045,TX-GA08,TX,Huston,DFW,76051
77046,TX-EA08,TX,Huston,DFW,76051
77047,TX-GA06,TX,Huston,DFW,76051
77048,TX-GA02,TX,Huston,DFW,76051
77049,TX-IA06,TX,Huston,DFW,76051
77050,TX-IB03,TX,Huston,DFW,76051
77051,TX-GA07,TX,Huston,DFW,76051
77053,TX-GA09,TX,Huston,DFW,76051
77054,TX-EB09,TX,Huston,DFW,76051
77055,TX-HB01,TX,Huston,DFW,76051
77056,TX-HA01,TX,Huston,DFW,76051
77057,TX-HA02,TX,Huston,DFW,76051
77058,TX-FC03,TX,Huston,DFW,76051
77059,TX-FC01,TX,Huston,DFW,76051
77060,TX-IB05,TX,Huston,DFW,76051
77061,TX-FA05,TX,Huston,DFW,76051
77062,TX-FC02,TX,Huston,DFW,76051
77063,TX-HA03,TX,Huston,DFW,76051
77064,TX-HE03,TX,Huston,DFW,76051
77065,TX-HE04,TX,Huston,DFW,76051
77066,TX-HE07,TX,Huston,DFW,76051
77067,TX-HE08,TX,Huston,DFW,76051
77068,TX-HE10,TX,Huston,DFW,76051
77069,TX-HE06,TX,Huston,DFW,76051
77070,TX-HE05,TX,Huston,DFW,76051
77071,TX-GB10,TX,Huston,DFW,76051
77072,TX-GB07,TX,Huston,DFW,76051
77073,TX-IB06,TX,Huston,DFW,76051
77074,TX-GB05,TX,Huston,DFW,76051
77075,TX-FA06,TX,Huston,DFW,76051
77076,TX-HC05,TX,Huston,DFW,76051
77077,TX-HA07,TX,Huston,DFW,76051
77078,TX-IA08,TX,Huston,DFW,76051
77079,TX-HA06,TX,Huston,DFW,76051
77080,TX-HB02,TX,Huston,DFW,76051
77081,TX-GB04,TX,Huston,DFW,76051
77082,TX-HA08,TX,Huston,DFW,76051
77083,TX-GC07,TX,Huston,DFW,76051
77084,TX-HB06,TX,Huston,DFW,76051
77085,TX-GB11,TX,Huston,DFW,76051
77086,TX-HE02,TX,Huston,DFW,76051
77087,TX-FA04,TX,Huston,DFW,76051
77088,TX-HC07,TX,Huston,DFW,76051
77089,TX-FA07,TX,Huston,DFW,76051
77090,TX-HE11,TX,Huston,DFW,76051
77091,TX-HC04,TX,Huston,DFW,76051
77092,TX-HC03,TX,Huston,DFW,76051
77093,TX-IB01,TX,Huston,DFW,76051
77094,TX-HA09,TX,Huston,DFW,76051
77095,TX-HB05,TX,Huston,DFW,76051
77096,TX-GB02,TX,Huston,DFW,76051
77098,TX-EA07,TX,Huston,DFW,76051
77099,TX-GB08,TX,Huston,DFW,76051
77201,TX-EA01,TX,Huston,DFW,76051
77302,TX-IC03,TX,Huston,DFW,76051
77338,TX-IB09,TX,Huston,DFW,76051
77339,TX-IC05,TX,Huston,DFW,76051
77345,TX-IC06,TX,Huston,DFW,76051
77346,TX-IB11,TX,Huston,DFW,76051
77354,TX-H,TX,Huston,DFW,76051
77355,TX-H,TX,Huston,DFW,76051
77357,TX-IC07,TX,Huston,DFW,76051
77362,TX-H,TX,Huston,DFW,76051
77365,TX-IC04,TX,Huston,DFW,76051
77373,TX-IB07,TX,Huston,DFW,76051
77375,TX-HF03,TX,Huston,DFW,76051
77377,TX-HF02,TX,Huston,DFW,76051
77379,TX-HF04,TX,Huston,DFW,76051
77380,TX-HF07,TX,Huston,DFW,76051
77381,TX-HF08,TX,Huston,DFW,76051
77382,TX-HF09,TX,Huston,DFW,76051
77384,TX-HF10,TX,Huston,DFW,76051
77385,TX-IC02,TX,Huston,DFW,76051
77386,TX-IC01,TX,Huston,DFW,76051
77388,TX-HF05,TX,Huston,DFW,76051
77389,TX-HF06,TX,Huston,DFW,76051
77396,TX-IB10,TX,Huston,DFW,76051
77401,TX-GB03,TX,Huston,DFW,76051
77406,TX-GC10,TX,Huston,DFW,76051
77407,TX-GC08,TX,Huston,DFW,76051
77429,TX-HF01,TX,Huston,DFW,76051
77433,TX-HB07,TX,Huston,DFW,76051
77449,TX-HB08,TX,Huston,DFW,76051
77450,TX-HA10,TX,Huston,DFW,76051
77459,TX-GC02,TX,Huston,DFW,76051
77469,TX-GC12,TX,Huston,DFW,76051
77471,TX-GC11,TX,Huston,DFW,76051
77477,TX-GC04,TX,Huston,DFW,76051
77478,TX-GC05,TX,Huston,DFW,76051
77479,TX-GC09,TX,Huston,DFW,76051
77481,TX-GC03,TX,Huston,DFW,76051
77489,TX-GC01,TX,Huston,DFW,76051
77493,TX-HB09,TX,Huston,DFW,76051
77494,TX-HA11,TX,Huston,DFW,76051
77498,TX-GC06,TX,Huston,DFW,76051
77502,TX-FB02,TX,Huston,DFW,76051
77503,TX-FB05,TX,Huston,DFW,76051
77504,TX-FB03,TX,Huston,DFW,76051
77505,TX-FB04,TX,Huston,DFW,76051
77506,TX-FB01,TX,Huston,DFW,76051
77507,TX-FB08,TX,Huston,DFW,76051
77510,TX-FE08,TX,Huston,DFW,76051
77511,TX-FE10,TX,Huston,DFW,76051
77517,TX-FE09,TX,Huston,DFW,76051
77518,TX-FC08,TX,Huston,DFW,76051
77520,TX-ID01,TX,Huston,DFW,76051
77521,TX-ID02,TX,Huston,DFW,76051
77523,TX-ID04,TX,Huston,DFW,76051
77530,TX-IA05,TX,Huston,DFW,76051
77532,TX-ID05,TX,Huston,DFW,76051
77536,TX-FB06,TX,Huston,DFW,76051
77539,TX-FC09,TX,Huston,DFW,76051
77545,TX-GA10,TX,Huston,DFW,76051
77546,TX-FC05,TX,Huston,DFW,76051
77547,TX-IA03,TX,Huston,DFW,76051
77550,TX-FE05,TX,Huston,DFW,76051
77551,TX-FE04,TX,Huston,DFW,76051
77554,TX-FE06,TX,Huston,DFW,76051
77562,TX-ID03,TX,Huston,DFW,76051
77563,TX-FE07,TX,Huston,DFW,76051
77565,TX-FC07,TX,Huston,DFW,76051
77568,TX-FE03,TX,Huston,DFW,76051
77571,TX-FB07,TX,Huston,DFW,76051
77573,TX-FC06,TX,Huston,DFW,76051
77578,TX-GA05,TX,Huston,DFW,76051
77581,TX-GA03,TX,Huston,DFW,76051
77584,TX-GA04,TX,Huston,DFW,76051
77586,TX-FB09,TX,Huston,DFW,76051
77587,TX-FA03,TX,Huston,DFW,76051
77590,TX-FE02,TX,Huston,DFW,76051
77591,TX-FE01,TX,Huston,DFW,76051
77598,TX-FC04,TX,Huston,DFW,76051
78002,,TX,San Antonio,DFW,76051
78009,,TX,San Antonio,DFW,76051
78015,,TX,San Antonio,DFW,76051
78023,,TX,San Antonio,DFW,76051
78039,,TX,San Antonio,DFW,76051
78052,,TX,San Antonio,DFW,76051
78066,,TX,San Antonio,DFW,76051
78069,,TX,San Antonio,DFW,76051
78073,,TX,San Antonio,DFW,76051
78101,,TX,San Antonio,DFW,76051
78108,TX-LA03,TX,San Antonio,DFW,76051
78109,TX-LC04,TX,San Antonio,DFW,76051
78112,,TX,San Antonio,DFW,76051
78121,,TX,San Antonio,DFW,76051
78123,TX-LA01,TX,San Antonio,DFW,76051
78124,TX-LA02,TX,San Antonio,DFW,76051
78130,TX-LA05,TX,San Antonio,DFW,76051
78132,TX-LA04,TX,San Antonio,DFW,76051
78148,TX-LC02,TX,San Antonio,DFW,76051
78150,TX-LC03,TX,San Antonio,DFW,76051
78152,,TX,San Antonio,DFW,76051
78154,TX-LC01,TX,San Antonio,DFW,76051
78163,TX-LB07,TX,San Antonio,DFW,76051
78201,TX-ND01,TX,San Antonio,DFW,76051
78202,TX-NA04,TX,San Antonio,DFW,76051
78203,TX-NA03,TX,San Antonio,DFW,76051
78204,TX-NE01,TX,San Antonio,DFW,76051
78205,TX-NA01,TX,San Antonio,DFW,76051
78207,TX-NE02,TX,San Antonio,DFW,76051
78208,TX-NA05,TX,San Antonio,DFW,76051
78209,TX-LD02,TX,San Antonio,DFW,76051
78210,TX-NB01,TX,San Antonio,DFW,76051
78211,TX-NE10,TX,San Antonio,DFW,76051
78212,TX-LD03,TX,San Antonio,DFW,76051
78213,TX-NC01,TX,San Antonio,DFW,76051
78214,TX-NB05,TX,San Antonio,DFW,76051
78215,TX-NA02,TX,San Antonio,DFW,76051
78216,TX-LD04,TX,San Antonio,DFW,76051
78217,TX-LD05,TX,San Antonio,DFW,76051
78218,TX-LD01,TX,San Antonio,DFW,76051
78219,TX-NA06,TX,San Antonio,DFW,76051
78220,TX-NA07,TX,San Antonio,DFW,76051
78221,TX-NB06,TX,San Antonio,DFW,76051
78222,TX-NB02,TX,San Antonio,DFW,76051
78223,TX-NB03,TX,San Antonio,DFW,76051
78224,TX-NB07,TX,San Antonio,DFW,76051
78225,TX-NE03,TX,San Antonio,DFW,76051
78226,TX-NE04,TX,San Antonio,DFW,76051
78227,TX-NE06,TX,San Antonio,DFW,76051
78228,TX-ND02,TX,San Antonio,DFW,76051
78229,TX-NC02,TX,San Antonio,DFW,76051
78230,TX-NC03,TX,San Antonio,DFW,76051
78231,TX-NC06,TX,San Antonio,DFW,76051
78232,TX-LD07,TX,San Antonio,DFW,76051
78233,TX-LC07,TX,San Antonio,DFW,76051
78234,,TX,San Antonio,DFW,76051
78235,TX-NB04,TX,San Antonio,DFW,76051
78236,TX-NE07,TX,San Antonio,DFW,76051
78237,TX-NE05,TX,San Antonio,DFW,76051
78238,TX-ND03,TX,San Antonio,DFW,76051
78239,TX-LC06,TX,San Antonio,DFW,76051
78240,TX-NC04,TX,San Antonio,DFW,76051
78242,TX-NE08,TX,San Antonio,DFW,76051
78243,TX-NE09,TX,San Antonio,DFW,76051
78244,TX-LC05,TX,San Antonio,DFW,76051
78245,TX-NE12,TX,San Antonio,DFW,76051
78247,TX-LD06,TX,San Antonio,DFW,76051
78248,TX-LD08,TX,San Antonio,DFW,76051
78249,TX-NC05,TX,San Antonio,DFW,76051
78250,TX-ND04,TX,San Antonio,DFW,76051
78251,TX-ND05,TX,San Antonio,DFW,76051
78252,TX-NE11,TX,San Antonio,DFW,76051
78253,TX-ND06,TX,San Antonio,DFW,76051
78254,TX-ND07,TX,San Antonio,DFW,76051
78255,TX-NC07,TX,San Antonio,DFW,76051
78256,TX-NC08,TX,San Antonio,DFW,76051
78257,TX-LB04,TX,San Antonio,DFW,76051
78258,TX-LB03,TX,San Antonio,DFW,76051
78259,TX-LB02,TX,San Antonio,DFW,76051
78260,TX-LB05,TX,San Antonio,DFW,76051
78261,TX-LB06,TX,San Antonio,DFW,76051
78263,,TX,San Antonio,DFW,76051
78266,TX-LB01,TX,San Antonio,DFW,76051
78610,TX-KC08,TX,Austin,DFW,76051
78613,TX-JA05,TX,Austin,DFW,76051
78617,TX-KD04,TX,Austin,DFW,76051
78626,TX-JB01,TX,Austin,DFW,76051
78628,TX-JA03,TX,Austin,DFW,76051
78633,TX-JA02,TX,Austin,DFW,76051
78634,TX-JB03,TX,Austin,DFW,76051
78641,TX-JA01,TX,Austin,DFW,76051
78652,TX-KC07,TX,Austin,DFW,76051
78653,TX-JB09,TX,Austin,DFW,76051
78660,TX-JB05,TX,Austin,DFW,76051
78664,TX-JB04,TX,Austin,DFW,76051
78665,TX-JB02,TX,Austin,DFW,76051
78681,TX-JA04,TX,Austin,DFW,76051
78701,TX-KA10,TX,Austin,DFW,76051
78702,TX-KA11,TX,Austin,DFW,76051
78703,TX-KA09,TX,Austin,DFW,76051
78704,TX-KC01,TX,Austin,DFW,76051
78705,TX-KA07,TX,Austin,DFW,76051
78712,TX-KA08,TX,Austin,DFW,76051
78717,TX-JA06,TX,Austin,DFW,76051
78719,TX-KD07,TX,Austin,DFW,76051
78721,TX-KA12,TX,Austin,DFW,76051
78722,TX-KA06,TX,Austin,DFW,76051
78723,TX-KA05,TX,Austin,DFW,76051
78724,TX-JB08,TX,Austin,DFW,76051
78725,TX-KD03,TX,Austin,DFW,76051
78726,TX-JC07,TX,Austin,DFW,76051
78727,TX-JC03,TX,Austin,DFW,76051
78728,TX-JC01,TX,Austin,DFW,76051
78729,TX-JC02,TX,Austin,DFW,76051
78730,TX-JC09,TX,Austin,DFW,76051
78731,TX-JC08,TX,Austin,DFW,76051
78732,TX-JC10,TX,Austin,DFW,76051
78733,TX-KB02,TX,Austin,DFW,76051
78734,TX-KB04,TX,Austin,DFW,76051
78735,TX-KB05,TX,Austin,DFW,76051
78736,TX-KB06,TX,Austin,DFW,76051
78737,TX-KC05,TX,Austin,DFW,76051
78738,TX-KB03,TX,Austin,DFW,76051
78739,TX-KC04,TX,Austin,DFW,76051
78741,TX-KD01,TX,Austin,DFW,76051
78742,TX-KD02,TX,Austin,DFW,76051
78744,TX-KD05,TX,Austin,DFW,76051
78745,TX-KC02,TX,Austin,DFW,76051
78746,TX-KB01,TX,Austin,DFW,76051
78747,TX-KD06,TX,Austin,DFW,76051
78748,TX-KC06,TX,Austin,DFW,76051
78749,TX-KC03,TX,Austin,DFW,76051
78750,TX-JC06,TX,Austin,DFW,76051
78751,TX-KA04,TX,Austin,DFW,76051
78752,TX-KA02,TX,Austin,DFW,76051
78753,TX-JB06,TX,Austin,DFW,76051
78754,TX-JB07,TX,Austin,DFW,76051
78756,TX-KA03,TX,Austin,DFW,76051
78757,TX-KA01,TX,Austin,DFW,76051
78758,TX-JC04,TX,Austin,DFW,76051
78759,TX-JC05,TX,Austin,DFW,76051
79821,TX-PA01,TX,EL PASO,DFW,76051
79835,TX-PA02,TX,EL PASO,DFW,76051
79836,TX-PD03,TX,EL PASO,DFW,76051
79838,TX-PD04,TX,EL PASO,DFW,76051
79849,TX-PD02,TX,EL PASO,DFW,76051
79901,TX-PB01,TX,EL PASO,DFW,76051
79902,TX-PB02,TX,EL PASO,DFW,76051
79903,TX-PB04,TX,EL PASO,DFW,76051
79904,TX-PB06,TX,EL PASO,DFW,76051
79905,TX-PB03,TX,EL PASO,DFW,76051
79907,TX-PC03,TX,EL PASO,DFW,76051
79911,TX-PA04,TX,EL PASO,DFW,76051
79912,TX-PA05,TX,EL PASO,DFW,76051
79915,TX-PC02,TX,EL PASO,DFW,76051
79922,TX-PA06,TX,EL PASO,DFW,76051
79924,TX-PB07,TX,EL PASO,DFW,76051
79925,TX-PC01,TX,EL PASO,DFW,76051
79927,TX-PD01,TX,EL PASO,DFW,76051
79928,TX-PD05,TX,EL PASO,DFW,76051
79930,TX-PB05,TX,EL PASO,DFW,76051
79932,TX-PA03,TX,EL PASO,DFW,76051
79934,TX-PB08,TX,EL PASO,DFW,76051
79935,TX-PC04,TX,EL PASO,DFW,76051
79936,TX-PC05,TX,EL PASO,DFW,76051
80002,CO -,CO,Denver,LAX,90040
80003,CO -,CO,Denver,LAX,90040
80004,CO -,CO,Denver,LAX,90040
80005,CO -,CO,Denver,LAX,90040
80007,CO -,CO,Denver,LAX,90040
80010,CO -,CO,Denver,LAX,90040
80011,CO -,CO,Denver,LAX,90040
80012,CO -,CO,Denver,LAX,90040
80013,CO -,CO,Denver,LAX,90040
80014,CO -,CO,Denver,LAX,90040
80015,CO -,CO,Denver,LAX,90040
80016,CO -,CO,Denver,LAX,90040
80017,CO -,CO,Denver,LAX,90040
80018,CO -,CO,Denver,LAX,90040
80019,CO -,CO,Denver,LAX,90040
80020,CO -,CO,Denver,LAX,90040
80021,CO -,CO,Denver,LAX,90040
80022,CO -,CO,Denver,LAX,90040
80023,CO -,CO,Denver,LAX,90040
80024,CO -,CO,Denver,LAX,90040
80025,CO -,CO,Denver,LAX,90040
80026,CO -,CO,Denver,LAX,90040
80027,CO -,CO,Denver,LAX,90040
80030,CO -,CO,Denver,LAX,90040
80031,CO -,CO,Denver,LAX,90040
80033,CO -,CO,Denver,LAX,90040
80045,CO -,CO,Denver,LAX,90040
80104,CO -,CO,Denver,LAX,90040
80108,CO -,CO,Denver,LAX,90040
80109,CO -,CO,Denver,LAX,90040
80110,CO -,CO,Denver,LAX,90040
80111,CO -,CO,Denver,LAX,90040
80112,CO -,CO,Denver,LAX,90040
80113,CO -,CO,Denver,LAX,90040
80120,CO -,CO,Denver,LAX,90040
80121,CO -,CO,Denver,LAX,90040
80122,CO -,CO,Denver,LAX,90040
80123,CO -,CO,Denver,LAX,90040
80124,CO -,CO,Denver,LAX,90040
80125,CO -,CO,Denver,LAX,90040
80126,CO -,CO,Denver,LAX,90040
80127,CO -,CO,Denver,LAX,90040
80128,CO -,CO,Denver,LAX,90040
80129,CO -,CO,Denver,LAX,90040
80130,CO -,CO,Denver,LAX,90040
80131,CO -,CO,Denver,LAX,90040
80134,CO -,CO,Denver,LAX,90040
80135,CO -,CO,Denver,LAX,90040
80138,CO -,CO,Denver,LAX,90040
80202,CO -,CO,Denver,LAX,90040
80203,CO -,CO,Denver,LAX,90040
80204,CO -,CO,Denver,LAX,90040
80205,CO -,CO,Denver,LAX,90040
80206,CO -,CO,Denver,LAX,90040
80207,CO -,CO,Denver,LAX,90040
80209,CO -,CO,Denver,LAX,90040
80210,CO -,CO,Denver,LAX,90040
80211,CO -,CO,Denver,LAX,90040
80212,CO -,CO,Denver,LAX,90040
80214,CO -,CO,Denver,LAX,90040
80215,CO -,CO,Denver,LAX,90040
80216,CO -,CO,Denver,LAX,90040
80218,CO -,CO,Denver,LAX,90040
80219,CO -,CO,Denver,LAX,90040
80220,CO -,CO,Denver,LAX,90040
80221,CO -,CO,Denver,LAX,90040
80222,CO -,CO,Denver,LAX,90040
80223,CO -,CO,Denver,LAX,90040
80224,CO -,CO,Denver,LAX,90040
80226,CO -,CO,Denver,LAX,90040
80227,CO -,CO,Denver,LAX,90040
80228,CO -,CO,Denver,LAX,90040
80229,CO -,CO,Denver,LAX,90040
80230,CO -,CO,Denver,LAX,90040
80231,CO -,CO,Denver,LAX,90040
80232,CO -,CO,Denver,LAX,90040
80233,CO -,CO,Denver,LAX,90040
80234,CO -,CO,Denver,LAX,90040
80235,CO -,CO,Denver,LAX,90040
80236,CO -,CO,Denver,LAX,90040
80237,CO -,CO,Denver,LAX,90040
80238,CO -,CO,Denver,LAX,90040
80239,CO -,CO,Denver,LAX,90040
80241,CO -,CO,Denver,LAX,90040
80246,CO -,CO,Denver,LAX,90040
80247,CO -,CO,Denver,LAX,90040
80249,CO -,CO,Denver,LAX,90040
80260,CO -,CO,Denver,LAX,90040
80301,CO -,CO,Denver,LAX,90040
80303,CO -,CO,Denver,LAX,90040
80305,CO -,CO,Denver,LAX,90040
80310,CO -,CO,Denver,LAX,90040
80419,CO -,CO,Denver,LAX,90040
80465,CO -,CO,Denver,LAX,90040
80501,CO -,CO,Denver,LAX,90040
80503,CO -,CO,Denver,LAX,90040
80504,CO -,CO,Denver,LAX,90040
80513,CO -,CO,Denver,LAX,90040
80514,CO -,CO,Denver,LAX,90040
80516,CO -,CO,Denver,LAX,90040
80521,CO -,CO,Denver,LAX,90040
80524,CO -,CO,Denver,LAX,90040
80525,CO -,CO,Denver,LAX,90040
80526,CO -,CO,Denver,LAX,90040
80528,CO -,CO,Denver,LAX,90040
80530,CO -,CO,Denver,LAX,90040
80534,CO -,CO,Denver,LAX,90040
80535,CO -,CO,Denver,LAX,90040
80537,CO -,CO,Denver,LAX,90040
80538,CO -,CO,Denver,LAX,90040
80542,CO -,CO,Denver,LAX,90040
80543,CO -,CO,Denver,LAX,90040
80547,CO -,CO,Denver,LAX,90040
80550,CO -,CO,Denver,LAX,90040
80601,CO -,CO,Denver,LAX,90040
80602,CO -,CO,Denver,LAX,90040
80603,CO -,CO,Denver,LAX,90040
80620,CO -,CO,Denver,LAX,90040
80631,CO -,CO,Denver,LAX,90040
80634,CO -,CO,Denver,LAX,90040
80640,CO -,CO,Denver,LAX,90040
80817,CO -,CO,Denver,LAX,90040
80840,CO -,CO,Denver,LAX,90040
80902,CO -,CO,Denver,LAX,90040
80903,CO -,CO,Denver,LAX,90040
80904,CO -,CO,Denver,LAX,90040
80905,CO -,CO,Denver,LAX,90040
80906,CO -,CO,Denver,LAX,90040
80907,CO -,CO,Denver,LAX,90040
80908,CO -,CO,Denver,LAX,90040
80909,CO -,CO,Denver,LAX,90040
80910,CO -,CO,Denver,LAX,90040
80911,CO -,CO,Denver,LAX,90040
80913,CO -,CO,Denver,LAX,90040
80914,CO -,CO,Denver,LAX,90040
80915,CO -,CO,Denver,LAX,90040
80916,CO -,CO,Denver,LAX,90040
80917,CO -,CO,Denver,LAX,90040
80918,CO -,CO,Denver,LAX,90040
80919,CO -,CO,Denver,LAX,90040
80920,CO -,CO,Denver,LAX,90040
80921,CO -,CO,Denver,LAX,90040
80922,CO -,CO,Denver,LAX,90040
80923,CO -,CO,Denver,LAX,90040
80924,CO -,CO,Denver,LAX,90040
80925,CO -,CO,Denver,LAX,90040
80927,CO -,CO,Denver,LAX,90040
80938,CO -,CO,Denver,LAX,90040
80939,CO -,CO,Denver,LAX,90040
80951,CO -,CO,Denver,LAX,90040
84003,UT -,UT,Salt Lake City,LAX,90040
84004,UT -,UT,Salt Lake City,LAX,90040
84005,UT -,UT,Salt Lake City,LAX,90040
84006,UT -,UT,Salt Lake City,LAX,90040
84010,UT -,UT,Salt Lake City,LAX,90040
84013,UT -,UT,Salt Lake City,LAX,90040
84014,UT -,UT,Salt Lake City,LAX,90040
84015,UT -,UT,Salt Lake City,LAX,90040
84020,UT -,UT,Salt Lake City,LAX,90040
84025,UT -,UT,Salt Lake City,LAX,90040
